Image Name,UE/IO,UE/NW,MW/IO,ULJ/IO,ULJ/NW,IO/LH,NW/IO,NW/ULH,IO/NMH,EBN/NJ,IO/NW
AM1951.jpg,1.7091952242522626,2.0434579415780947,1.4365864291462376,1.5461612699959297,1.8485398749671078,1.3747976967750888,0.8364230011664971,2.238448321398992,6.112121128655585,1.310329594056774,1.1955673129569298
AM196.jpg,1.8749620518321335,2.5950191164871415,1.4450468128884197,1.3434045866470787,1.8593232754333067,2.01809323291465,0.7225234064442099,2.8927293706254016,3.0350303780972534,1.64432294632207,1.3840382070407231
AM1956.jpg,1.8937365489409896,2.5430176514350435,1.3404255319148937,1.1922489979678212,1.60102008298536,2.473684210526316,0.7446808510638298,3.478327964999673,2.9317794492934848,1.948933332816252,1.3428571428571427
AM1959.jpg,1.9773914177011116,2.5131769524171164,1.23311002159183,1.1480941593898666,1.4591768502453604,2.462318764626168,0.7868094667187289,3.758152649934032,2.3491920402332505,1.6230327652121228,1.2709557298164578
AM1955.jpg,1.9229295133763404,2.171389446114361,1.4723618912074286,1.3234790807632304,1.4944845810164544,3.507944819391433,0.885575600828938,4.92129841425937,1.954079881755565,1.1328147968013345,1.1292090692922836
AM1958.jpg,1.8491125119501337,2.513343744583148,1.3399155441595665,1.207332284647272,1.641025641025641,2.2068115757858737,0.7357181109569314,3.006679043517629,2.5242587201330613,1.3470801725715267,1.3592162339178022
AM1783.jpg,1.8067655554957454,2.68522633250346,1.2684386009935202,1.153153789925736,1.7138244155230915,3.055802846140889,0.6728541030696962,3.9147158262126767,3.438797393118273,1.6141675823217734,1.4862062896514985
AM1961.jpg,1.9555777417549483,2.9340908112887183,1.177487076112785,1.0888468047730866,1.633673433979046,2.247747556401015,0.6665021185544066,2.853908964926964,2.994094482462353,2.007388266675082,1.50037032465692
AM1787.jpg,1.898902491158121,2.7839207230585212,1.2204985102074193,1.3190966509095892,1.9338857678493135,1.7860036162330277,0.6820964675574218,2.4180417639893004,2.7757188951000398,1.3894511719572604,1.466068287350888
AM1786.jpg,1.9142248209550559,2.185962609010175,1.5610776399981277,1.19722529034545,1.3671799104301507,2.2300299791404528,0.8756896449486092,3.613010677239434,4.125903164529789,1.9364588998793115,1.1419570914975088
AM227.jpg,1.8860456361373976,2.328754533959891,1.6009952656731887,1.4517612129647997,1.7925311255154583,2.519586197521643,0.8098945632240181,3.831087015818393,2.3087201387880003,1.1619082988928895,1.2347286244510798
AM225.jpg,1.979175752538417,2.317586592668151,1.6039538998357354,1.396928766368574,1.635783671912899,2.667245307590623,0.8539813609552624,4.049691346263318,2.512980002536965,1.3983435192502278,1.1709857447958834
AM1788.jpg,1.920032653327558,2.525989476892222,1.302198798692225,1.094678341674534,1.4401557009249295,1.9752762005964495,0.7601111053280453,2.981997265643899,2.1722955426295707,1.5735510159092025,1.3155971449311012
AM221.jpg,1.9088637153449912,2.6333035474845157,1.2041239678349276,1.3314088675720817,1.8366967038798052,3.0,0.724893154520089,3.9806231704021258,1.8638325391425985,1.146100222425752,1.3795136479969161
AM1964.jpg,1.8389641479322514,2.629192473217678,1.2591518013273628,1.1390890929428399,1.6285714285714286,2.3801593163149235,0.6994406711052525,3.1304951684997055,3.3067352202125115,1.758222949202226,1.4297138289367777
AM1963.jpg,1.9519729250897118,2.3430313524081035,1.6901648510710527,1.4299507707606116,1.7164272338143531,1.7489784094159424,0.8330972281201134,2.9449221333816986,4.556830683968074,2.076245003820233,1.2003400878628574
AM219.jpg,1.8882010234553472,2.6527278376314345,1.354400672935706,1.5565565868553572,2.186801583892598,1.8003372066110246,0.7117959847480181,2.442963296118645,2.2522211259110416,1.3110676417741853,1.4048969387682184
AM1784.jpg,1.8409090909090908,2.6129032258064515,1.341101681084721,1.2272727272727273,1.7419354838709677,1.9979370804205994,0.7045454545454546,2.665588198432556,2.0952380952380953,1.7807080616935462,1.4193548387096775
AM1792.jpg,1.9393767320008246,2.6190517178831794,1.3027986586759763,1.4410681164656753,1.9461056037948277,2.1674723089652916,0.7404881388017436,3.00054639832891,2.7757188951000398,1.3354900637999063,1.3504605240783438
AM223.jpg,1.8937365489409896,2.4723782722285144,1.3617021276595744,1.48951367005848,1.9446428470207933,1.8076923076923077,0.7659574468085106,2.709755746181933,2.35,1.2751993382593823,1.3055555555555556
AM1796.jpg,1.9541729571122217,2.963956077517628,1.1817315332272575,1.068147741333303,1.6200935429431185,2.445075676073932,0.6593123872297326,3.0888633001886188,2.584436175421553,1.9141058830728106,1.516731703163886
AM1798.jpg,2.000113170179748,2.6112588610680043,1.3198350995124104,1.2980467270357143,1.6946721158521827,2.611111111111111,0.7659574468085106,3.743101763352262,2.235562022526122,1.5119190719138815,1.3055555555555556
AM220.jpg,1.7831872131574245,2.6773735594902246,1.033188209430496,1.122107885274268,1.6847933636812078,2.991737797586037,0.6660210738381033,3.7306260197070684,2.834705550062573,1.394356643569196,1.5014539918943772
AM1791.jpg,1.9212993617626608,2.5790816291582352,1.4120378479118165,1.3366759280058784,1.7943046246032406,3.1819040869701025,0.7449548475089319,4.268585267893151,1.817148991374343,1.2055664404488358,1.342363236300721
AM22.jpg,1.9774508738286132,2.5675675675675675,1.3946232478580747,1.2309202430352821,1.59825507480784,2.1837112999026025,0.7701650771753547,3.3093806066996887,2.652656284906444,1.5919953761282712,1.2984229350772232
AM1799.jpg,1.916779887960245,2.485725672070094,1.2501735990564582,1.3543269135954172,1.7563232996366913,2.084986765262733,0.7711148134717395,3.206466262286567,2.8186570536705764,1.5431524375151018,1.296823744699918
AM1795.jpg,1.9838709677419355,2.859691913097954,1.2419354838709677,1.0646383116586613,1.5346449540969191,2.5833333333333335,0.6937359086324699,3.3159527058896487,2.949039263757863,1.3786805573854388,1.441470720423359
AM1797.jpg,1.9405759281258481,2.4157425393979284,1.3520440202262491,1.199167977712711,1.4927945120096933,3.402613374713292,0.8033041172547695,4.766153188496591,2.1247897235140187,1.320842157964267,1.244858551724375
AM1789.jpg,1.9290077985912397,2.701041465805366,1.4104894169337525,1.28996519365013,1.806239186818844,2.2385669765781406,0.7141718566753177,3.076923076923077,2.6550778147254346,1.3481366140286333,1.4002231964940446
AM224.jpg,1.9021932342288521,2.245428227913702,1.4863857374697973,1.410047975821265,1.6644794391276474,2.1233417867158666,0.8471405189362208,3.348254890358679,2.9819972656438996,1.3867010277741383,1.180441706714406
AM222.jpg,1.9815680147252497,2.6751168198790873,1.3333333333333333,1.4270077666154433,1.9264604849308484,1.5854945926896993,0.7407407407407407,2.3388213848187442,2.242227956050979,1.2204973244171966,1.35
AM1793.jpg,1.9344476886645188,2.7814255562570787,1.2607590818419112,1.2607590818419112,1.812769376534147,2.4216246463847035,0.6954878530948982,3.180185567999701,2.4216246463847035,1.4787236400481327,1.4378396337909176
AM226.jpg,1.7885443641964005,2.657757225441736,1.2306919142500163,1.4836135134533164,2.204633339869763,1.5290333403560838,0.6729524980970122,2.0464687117164013,3.436892066131232,1.3139222594467184,1.4859889855938107
AM1785.jpg,1.8109160644642424,2.8139749351446466,1.133781443930974,1.2645175449160995,1.9649285498482085,2.6485774660213752,0.6435437792451965,3.246996523764595,2.6387253148307637,1.4436427633899496,1.5538958377826075
AM1794.jpg,1.7801123560045304,2.9652070467656517,1.2001666550941998,1.26,2.0988343046562243,2.7777777777777777,0.6003332407921453,3.120983905844524,2.380952380952381,1.388677245524337,1.6657415116319239
AM1962.jpg,2.038978218188051,2.815005054982596,1.1964154844632813,1.222011846818128,1.687104597467743,2.433272380897381,0.7243248869408007,3.451555026958353,2.659506152084062,1.3787699424308906,1.3805959425521306
AM1790.jpg,1.9555777417549483,2.9340908112887183,1.3107874998236664,1.3124809028836775,1.9692073983655907,2.0459595336230727,0.6665021185544066,2.626128657194451,2.369005775774084,1.4798553247518447,1.50037032465692
AM179.jpg,1.9428051065586174,2.149883928352192,1.4617741733339824,1.403586638888054,1.553191489361702,2.1670672706576406,0.9036790688731307,3.623433719110989,2.46549217913853,1.3170645686767462,1.1065875424634761
AM1968.jpg,1.915523627948966,2.5686664230373912,1.5534227280253436,1.4291724656778075,1.9164824029066732,2.136847140644211,0.7457268918880878,3.0144445848726464,2.915475947422651,1.361444631674932,1.340973499652298
AM1974.jpg,1.8717717306778372,2.205904139325965,1.6066040179796124,1.6054319558006442,1.8920197044670288,1.5858098560067926,0.8485281374238569,2.631174057921087,3.8282074674438826,1.4248504967358813,1.1785113019775793
AM1966.jpg,1.8605433673047291,2.858035574820365,1.0929751116080342,1.1893673085277712,1.8270222232040947,2.682991535537624,0.6509867769653879,3.4663129793049685,2.8610908248366744,2.1764266532070384,1.5361295119718978
AM197.jpg,1.865138887158773,2.551883760409866,1.250360391670058,1.2119247306166427,1.6581558940154366,2.080384579831335,0.7308870866669912,2.924088893653571,2.600480724789169,1.5072069739931313,1.3682003940721186
AM1975.jpg,1.8909825044959758,2.8066369979556396,1.3909757061897965,1.3047639899375993,1.936558841264985,2.556159348961631,0.6737538576856826,3.2232265184422255,2.4083189157584592,1.6287076274390233,1.4842215574615925
AM1977.jpg,1.9580440882635175,3.1741000016464263,1.1488731445474925,1.0644396057119185,1.725516690096111,2.4708242300274232,0.6168816632266997,2.882043170999729,2.887840480620326,2.080125735844609,1.6210564515231944
AM1976.jpg,1.7843137254901962,2.756310524309991,1.1570289013279944,1.2746606245603926,1.9690262111468921,2.680500489260947,0.6473558438909481,3.0753374856687223,3.1875,1.4786814021935644,1.5447454586792257
AM1973.jpg,2.0220489654353884,2.2724403509255975,1.6673361386109518,1.3739723789040232,1.5441121002756963,2.475707803665273,0.8898138798722611,4.279207254957183,2.652909918275168,1.4569070658383658,1.1238305252594587
AM1978.jpg,1.8816516752098202,2.4640649939377695,1.3114584902495043,1.1172626647610513,1.4630804720880937,3.1930099436112003,0.7636371929470874,4.250327269647573,2.3197938052700016,1.6694184635189102,1.3095223873796966
AM1972.jpg,1.9772727272727273,2.9982179980607624,1.2274831469446161,1.4092741816297722,2.1369390055729696,1.9979370804205994,0.6594826422066776,2.6217302278753056,2.440680863391008,1.4884324898595411,1.5163401369502707
AM1969.jpg,2.0,2.414039396301674,1.437041668636108,1.3004323359387175,1.5696474455903386,3.1255057394232426,0.8284868934053083,4.360778994930029,2.381415742703763,1.6252036193370942,1.207019698150837
AM1967.jpg,1.9530987160393594,2.7084606025856894,1.278935368060355,1.2357293502329005,1.7136482826386623,2.048172682629197,0.7211102550927978,2.8284271247461903,2.8610908248366744,2.005494725464454,1.3867504905630728
AM1965.jpg,1.8298441522110145,2.522884254558005,1.4923710973497508,1.3369846071079698,1.8433577579726812,2.0295975106029944,0.7252984947308226,2.683508806058799,3.30926268407256,1.6095288943472266,1.3787426932012679
AM1971.jpg,1.977284527903098,3.0007926023916367,1.181513078371296,1.34133291183883,2.0356513300890264,2.0005164622423077,0.6589207552455304,2.580966125041912,3.1436687263807697,1.7954461950171086,1.5176331782527852
AM1970.jpg,1.8511339315617295,2.558393240364402,1.3828294162947703,1.1488731445474925,1.5878209766090519,2.93816481838579,0.7235533233734096,3.773592452822642,3.35790264958376,1.839019627326292,1.3820681457694342
AM1989.jpg,1.9172051730776432,2.8491295208589476,1.3260542818527294,1.2030799006721238,1.7878787878787878,2.452039967047846,0.6729090969861031,3.1392998614196608,2.5775271887682933,1.6929142605736707,1.486084828513846
AM1987.jpg,1.943905121987097,2.561258979959989,1.276902287590869,1.1475107066680503,1.5119421564409485,2.0768115546150474,0.7589646877558098,3.0051410088748707,3.8597874531732272,1.6816724648503325,1.3175843568650207
AM1986.jpg,1.8368056839885714,2.722949802459726,1.2856085493706166,1.082177162248057,1.6042601108305958,2.450510150968569,0.6745646512944627,3.2855839250268835,2.2254386802578114,1.7343665773875117,1.4824375959828902
AM1800.jpg,1.958775807601854,2.907756157513837,1.14280138438978,1.2284783409316657,1.8236469157691944,2.3233064388902216,0.673638263146738,3.2610038855333205,2.1288671803797703,1.6665379163753231,1.4844762459435457
AM228.jpg,1.8696289786248357,2.457807219155036,1.413378281712918,1.4561776924174432,1.9142857142857144,2.3005434140654684,0.760689839322545,3.3295604590814585,1.998584404682852,1.3202706707046028,1.314596236608839
AM1802.jpg,1.9248982256387697,2.371907659658349,1.6844312543898599,1.3774877168636965,1.6973747615306056,2.2064188697456104,0.8115401195323233,3.2988411512494005,3.255764119219941,1.3420440574477337,1.2322249706844843
AM1801.jpg,2.000076945272703,2.476017038987917,1.456140350877193,1.1580276372427543,1.4335929266166472,3.0,0.8077799602260588,4.5478485934855275,2.9958534879975294,1.2801780571369168,1.2379608918747478
AM229.jpg,1.96,2.449234733699901,1.46,1.2401612798341997,1.5497173887549205,2.7777777777777777,0.8002499609497022,4.160301444379734,2.0761369963434992,1.3780629498924744,1.2496095580101536
AM1979.jpg,2.0009635304311897,2.668980477658736,1.4719164938936395,1.360586294777311,1.8148148148148149,1.997690974792956,0.7497108154895388,2.874129995226687,1.7984476542527674,1.8216321741262196,1.3338476374347488
AM1804.jpg,1.7833738432743818,2.5963923145898398,1.3323092676420567,1.4695893638266957,2.1395573027116277,1.5466424430514965,0.686866092328619,2.1092341686689373,2.5392951388092326,1.3544911344237365,1.45588785233202
AM1985.jpg,1.847900927149822,2.42924360445714,1.3482086297050424,1.328621022506208,1.7466001960660487,1.9154575092313353,0.760689839322545,2.7910827799011497,2.8534729177456186,1.3277158469732504,1.314596236608839
AM1806.jpg,1.8373722321294887,2.4337834086168058,1.5512343665449273,1.4092001735236614,1.8666266648467036,1.5315688443553557,0.7549448425132146,2.315894912520301,3.770015616874722,1.448473552796417,1.324600081604632
AM198.jpg,1.8568683403261468,2.843921698113364,1.14280138438978,1.2856085493706166,1.9689980002529206,2.4474527447237584,0.652925269200618,3.1607347092786866,2.8779782175495443,1.5776776587839645,1.5315688443553557
AM199.jpg,1.9768709790789403,2.519654540573254,1.4177114164657625,1.0481340113078945,1.335917036908324,3.255764119219941,0.784580166545044,4.257346591481601,3.255764119219941,2.2360049488813982,1.2745670138509528
AM1980.jpg,2.02126701897373,2.96795897677257,1.2552153643338373,1.3148989603836865,1.9307524124156314,2.2285179233812458,0.6810292981784084,3.0218211591753885,2.60768096208106,1.8691078411137403,1.4683656087553978
AM1805.jpg,1.8929746534339522,2.454190796215513,1.4135445871405956,1.2874790367381517,1.6691819917140966,2.2991846380836836,0.7713233446857577,3.194823399144957,3.1544552993019437,1.0897849976328309,1.2964731417631432
AM231.jpg,1.823284364109406,2.735452240843864,1.1960092493453385,1.1768977838127779,1.7656860023298393,2.2157242523076177,0.6665385477711496,2.904816036236987,2.4290382371155905,1.4834248417494542,1.5002883229243353
AM1807.jpg,1.8863636363636365,2.9642857142857144,1.25,1.1138682504402586,1.7503643935489779,2.583768965864695,0.6363636363636364,3.1304951684997055,3.1348701994680246,2.061678623351698,1.5714285714285714
AM23.jpg,1.9796970306575958,2.8530927794771235,1.2653061224489797,1.2667864941092648,1.8256628885692348,2.330692321357021,0.6938775510204082,3.0259602845318967,2.7180309615036227,1.663372792426927,1.4411764705882353
AM1981.jpg,1.9773198563795868,2.7202941017470885,1.3895782939624333,1.3742851937696314,1.890670290225523,2.191342099723318,0.72687723548335,2.9598452257987677,2.4320020860068072,1.5925560076635683,1.3757481335001942
AM1983.jpg,1.9069767441860466,2.9285714285714284,1.3257853780222535,1.2093023255813953,1.8571428571428572,2.5294117647058822,0.6511627906976745,3.1304951684997055,3.5833333333333335,1.8862000339408262,1.5357142857142858
AM1982.jpg,1.9318181818181819,2.8333333333333335,1.2954545454545454,1.1820366930859858,1.7336538165261124,2.0952380952380953,0.6818181818181818,2.735764515525319,2.933333333333333,1.871500638076624,1.4666666666666666
AM1984.jpg,1.9990775616389946,2.780088878723638,1.3149802549891667,1.054319354931228,1.466227008653055,2.7128819559257145,0.7190696588652906,3.6682420857953195,2.3682526659237975,1.4020412884206161,1.390685850350054
AM230.jpg,1.8276398603494581,2.465555028967176,1.4312371647263453,1.1226428169735148,1.5144874562944126,2.4170258353788627,0.7412691417863257,3.315056381314309,2.4170258353788627,1.3770574861148237,1.3490376755602955
AM180.jpg,1.9246377215069024,2.685344049532548,1.3775406350480823,1.0806444338743257,1.5077653668207407,2.5227471917862,0.7167192307599968,3.5294328937839485,2.6485774660213752,1.6082193614851878,1.3952465025106375
AM1988.jpg,1.8542837041713858,2.6178122882419563,1.3543269135954172,1.2501735990564582,1.7649509633738232,2.1818181818181817,0.7083333333333334,2.923548346667965,3.6923076923076925,1.7886415456094613,1.411764705882353
AM18.jpg,1.9574162912780944,2.6526395062965045,1.2964731417631432,1.1030021180832,1.494759702876374,2.385855756810896,0.7379126664711975,3.3753416705470562,2.9505732244669303,1.594547698162985,1.355173918862433
AM1803.jpg,1.8092272293498166,2.073844821207572,1.4266373462261033,1.23906985987355,1.420296229421998,2.036256728267493,0.8724024145144708,3.145491638370514,3.4562907785581274,1.5714615119737394,1.1462600095582527
AM233.jpg,1.8042153081986303,2.553820201556624,1.3642315039754687,1.3885927808321734,1.9655172413793103,1.9524899985838944,0.7064770288444391,2.7371892334614505,2.4104656868717727,1.6397563939971642,1.415474189777503
AM232.jpg,1.8070800927292794,2.5126686742875557,1.438482105982125,1.0705857490896495,1.488604343382159,2.711630722733202,0.719187575831764,3.592485225574253,3.8005847503304597,1.5929315614196853,1.3904578354867536
AM1808.jpg,1.9766460117861122,2.8396992055371575,1.259113121867347,1.214746786823312,1.745135681807774,2.4168359254221126,0.6960758406847566,3.328325102701979,2.8364208113162483,1.8912742788894807,1.4366250651886747
AM289.jpg,1.8596939367706553,2.7184324678356044,1.3858626860607024,1.246533655320286,1.8221372312246018,2.111435972405811,0.6841052550594828,2.7629017532056768,2.7147033930931856,1.193477058159089,1.4617633655117153
AM318.jpg,1.9087754350890707,3.088235294117647,1.1272330411886395,1.3090008197351963,2.117851297340552,2.037373709551862,0.6180796646955086,2.4410577393003097,2.4774848202325597,1.1464147788872125,1.6179144164088315
AM299.jpg,1.9423293369649623,2.8050235803010137,1.3855606044268656,1.2311424146302747,1.7779598124913376,3.0384341215933577,0.6924467054770806,3.6013886210738213,2.5875750335894505,1.4077489155094656,1.44415446284927
AM319.jpg,1.942042481060219,2.859782099834983,1.1678168236361652,1.1219177655956905,1.6520958603263058,2.2147623831447705,0.6790875714524823,2.8349168322255114,2.5144029554194813,1.5029780078739239,1.4725641316938354
AM281.jpg,1.7821788643188368,2.601504482898946,1.3039253195402156,1.1849209301128363,1.7296676407098557,2.722101406188566,0.6850570029896291,3.5324129396873443,2.6892378102354577,1.147441397836701,1.4597325414322329
AM298.jpg,1.8379698318667266,2.0156611354317007,1.7649227924379778,1.4417529904228596,1.5811388300841898,1.5425415544810364,0.9118446546190329,2.7818271138773647,4.251837837923738,0.9001064795768877,1.0966780305553234
AM296.jpg,2.142461921309392,2.6094892148204316,1.4447976957200714,1.130302378047025,1.3766927830376408,1.9977779534445355,0.8210273141354304,3.235604395235786,3.2931485824673774,1.3786561705598708,1.2179862749792119
AM295.jpg,1.9235384061671343,2.5652110424500543,1.3706008583109703,1.0981267472114393,1.4644505401738173,2.3027705690272278,0.7498558108224683,3.1943828249996993,2.209469790867655,1.4476016657001016,1.3335897189396515
AM28.jpg,2.0,2.460888897485956,1.4765617579212742,1.4616802198343868,1.7985163123326369,1.7029386365926402,0.8127144634782983,2.631800647942884,3.289259912082165,1.4188734066981987,1.230444448742978
AM309.jpg,1.8368056839885714,2.571014234207178,1.1834270504261202,1.2650427090761973,1.7707059817303734,1.8151927044211622,0.714428438220991,2.545231509040053,2.7185969231883624,1.4579842566397,1.399720316971305
AM292.jpg,1.8547450590500707,2.551960031034969,1.3628568056950503,1.207984878966272,1.662077013859466,2.194443046918402,0.7267923621428597,2.930973221789247,2.285260114976728,1.3134356178252307,1.3759087905817013
AM321.jpg,1.9003137896851423,2.4377495668791886,1.5904232879909315,1.474562115001983,1.8915892610441594,1.741774318842076,0.7795360998127168,2.6685258182971467,2.864319626556527,1.0236673661182643,1.2828142278981687
AM284.jpg,1.773119002042959,2.1034659411355445,1.65435987167011,1.3879816672884924,1.6465742912336887,1.6299176076257642,0.8429511347760404,2.692582403567252,2.7209608813641246,1.1823502479075674,1.1863083857947294
AM297.jpg,1.7963917500411517,2.422103123557527,1.2995989673720556,1.2429499403370248,1.6758888660265694,2.4545454545454546,0.7416660886852143,3.4437652952114455,2.8381769886292383,1.59945612852396,1.3483156574850903
AM300.jpg,1.8519046704589313,2.041224448987753,1.352127286983622,1.407166144457592,1.5510204081632653,3.171532861197432,0.9072518562950265,5.094777400118357,2.697093660676959,1.241745281399452,1.1022297646033288
AM306.jpg,1.8196361091636128,2.3947368421052633,1.3398812959531534,1.1026847394183805,1.4511911241012883,2.628467191921087,0.7598480455848053,3.513101242759784,2.5004999500099974,1.6825292357984083,1.3160526052684196
AM313.jpg,1.8397972625899424,2.590176903889505,1.1442824255052761,1.2084393512074376,1.7013133788678538,3.2692270193223667,0.7102979181951762,4.188802623152628,3.1061840016922817,1.2810347796713977,1.4078599618325494
AM320.jpg,1.908245347017517,2.5325759650535176,1.5041292732421803,1.3570942186956099,1.8011018373257606,2.276266243790101,0.753480003501965,3.082723586923712,3.0,1.1580720655903807,1.327175234050378
AM282.jpg,1.9473334385081709,2.2108701730826072,1.4720734648649143,1.3529324001947443,1.5360275906724592,2.188700746768299,0.8807995431920871,3.583657845037087,2.4554654028977043,1.0955671677786765,1.1353321056184034
AM286.jpg,1.8556642356452158,2.5511629171529484,1.4208577508612252,1.1828807521304674,1.6262217335885514,2.3894421864243025,0.727379746377038,3.3666768889123113,2.290058387394881,1.289604424987169,1.3747976967750888
AM304.jpg,1.8948700600248813,2.683723884314546,1.3770090218128006,1.3272296189953194,1.8797689106031168,2.420306925836329,0.7060599904109931,3.1646261771353665,2.7406406388125952,1.0932339666496718,1.4163102478273926
AM31.jpg,1.9833009116375966,2.8373182210954413,1.4120543465547226,1.5578092731425806,2.228608180303476,2.9214246904930175,0.699005454126283,3.7784089829971372,2.189999443145046,0.6799097402750299,1.4306040018671142
AM307.jpg,1.9080154286108364,2.095887515945278,2.2601983833341146,2.234898485799761,2.45495700168581,1.1847656834879385,0.910361560004947,2.13953670885074,9.778803607803972,2.1500274582488985,1.0984646583655904
AM285.jpg,1.975,2.6333333333333333,1.325943060617612,1.325,1.7666666666666666,2.2222222222222223,0.75,3.193477772474097,2.348880878058814,1.7689978042314123,1.3333333333333333
AM294.jpg,1.803921568627451,2.358974358974359,1.3137254901960784,1.4319096494321386,1.8724972338727968,2.42582262018792,0.7647058823529411,3.5564938701829147,2.9948231195249875,1.4178295170722157,1.3076923076923077
AM305.jpg,1.963050312521932,2.6501179219046085,1.3704954897835844,1.4264068453075343,1.9256492411651713,1.5,0.7407407407407407,2.1621621621621623,3.1709891853793986,1.3075502265644465,1.35
AM302.jpg,1.8266865450389258,2.3743896944239977,1.307450567731338,1.1920872823432789,1.5495158519325904,2.600480724789169,0.7693288718901979,3.648825744527863,2.4738450845318596,1.470528368725874,1.2998342276470867
AM32.jpg,1.8797304714617633,2.847339012049897,1.3003551939942335,1.2437769926787492,1.884022633729136,2.0819434994339674,0.6601709397815896,2.5452808647642247,2.617642984541732,1.4863332547977397,1.514759193021794
AM290.jpg,1.7819109437820533,2.882502997294498,1.1636363636363636,1.3092171656287048,2.117851297340552,2.391304347826087,0.6181818181818182,2.764593135817922,2.497421350525749,1.1977262834519717,1.6176470588235294
AM311.jpg,1.9368272578342591,2.5139029474498575,1.229687649678255,1.290714740261342,1.6752818697358642,2.086795864748652,0.7704463132910548,3.114340226155098,3.6846262481064875,1.6672133212376807,1.297948971588142
AM308.jpg,2.0841686512855513,2.928612391260343,1.3386431812527528,1.394084654156814,1.9589266876801137,1.6866825306451934,0.7116573902047238,2.330401087960875,2.782884195298907,1.1311394048778909,1.4051705409991289
AM283.jpg,1.8131838226824413,2.414379996858566,1.4371881440466612,1.3956859469353717,1.8584526235140229,2.5233714183443405,0.7509935573694438,3.5832256659104664,2.0854391872633413,1.4159248329400758,1.3315693459512061
AM303.jpg,1.898133452344856,2.448783328999841,1.3268379556294583,1.5906431184101384,2.0520898285308715,2.132208666998127,0.7751332793988404,3.145991143339822,1.6337859045168686,1.100857596691393,1.2901007176153712
